QID,Name,link,sex/gender,sex/gender reference,sexual orientation,sexual orientation reference,pronounsEn,pronouns reference
Q64733277,Caitlin Kinnunen,https://en.wikipedia.org/wiki/Caitlin_Kinnunen,female,,bisexuality,,,
Q2914760,Tyler Clementi,https://en.wikipedia.org/wiki/Tyler_Clementi,male,,homosexuality,,,
Q16233738,Rachel Daly,https://en.wikipedia.org/wiki/Rachel_Daly,female,,non-heterosexuality,,,
Q16466466,Derrick Gordon,https://en.wikipedia.org/wiki/Derrick_Gordon,male,,homosexuality,,,
Q17523865,Keiynan Lonsdale,https://en.wikipedia.org/wiki/Keiynan_Lonsdale,male,,bisexuality,,he/him,
Q10307921,Johnny Massaro,https://en.wikipedia.org/wiki/Johnny_Massaro,male,,non-heterosexuality,,,
Q20090484,Colton Underwood,https://en.wikipedia.org/wiki/Colton_Underwood,male,,homosexuality,,,
Q20711121,Ryan Russell,https://en.wikipedia.org/wiki/Ryan_Russell,male,,bisexuality,,,
Q26209299,Marnie Simpson,https://en.wikipedia.org/wiki/Marnie_Simpson,female,,bisexuality,,,
Q28992601,Amir Sarabadani,https://en.wikipedia.org/wiki/Amir_Sarabadani,male,,homosexuality,,,
Q63348196,Noemí Casquet,https://en.wikipedia.org/wiki/Noemí_Casquet,female,,bisexuality,,,
Q98558359,Petersen Vargas,https://en.wikipedia.org/wiki/Petersen_Vargas,male,,homosexuality,,,
Q108419169,Sara Giménez,https://en.wikipedia.org/wiki/Sara_Giménez,female,,homosexuality,,,
Q19520847,Sophie Vercruyssen,https://en.wikipedia.org/wiki/Sophie_Vercruyssen,female,,lesbianism,,,
Q89341852,DreamDoll,https://en.wikipedia.org/wiki/DreamDoll,female,,bisexuality,,,
Q482912,Ana Marcela Cunha,https://en.wikipedia.org/wiki/Ana_Marcela_Cunha,female,,lesbianism,,,
Q29050580,Sean Conroy,https://en.wikipedia.org/wiki/Sean_Conroy,male,,homosexuality,,,
Q49268385,Pauline Peyraud-Magnin,https://en.wikipedia.org/wiki/Pauline_Peyraud-Magnin,female,,lesbianism,,,
Q98553610,Harry Needs,https://en.wikipedia.org/wiki/Harry_Needs,male,,bisexuality,,,
Q105450807,Ash on LoL,https://en.wikipedia.org/wiki/Ash_on_LoL,female,,bisexuality,,,
Q2371478,Rafaela Silva,https://en.wikipedia.org/wiki/Rafaela_Silva,female,,lesbianism,,,
Q6349276,Syd,https://en.wikipedia.org/wiki/Syd,female,,gay,,,
Q6836900,Michelle-Lee Ahye,https://en.wikipedia.org/wiki/Michelle-Lee_Ahye,female,,lesbianism,,,
Q18685733,Ricky Dillon,https://en.wikipedia.org/wiki/Ricky_Dillon,male,,gay,,,
Q20745171,Nesthy Petecio,https://en.wikipedia.org/wiki/Nesthy_Petecio,female,,lesbianism,,,
Q27458833,Young M.A,https://en.wikipedia.org/wiki/Young_M.A,female,,homosexuality,,,
Q42295587,Zelimkhan Bakaev,https://en.wikipedia.org/wiki/Zelimkhan_Bakaev,male,,homosexuality,,,
Q42907360,Jon Cozart,https://en.wikipedia.org/wiki/Jon_Cozart,male,,bisexuality,,,
Q57663652,Matthew Forgues,https://en.wikipedia.org/wiki/Matthew_Forgues,male,,homosexuality,,,
Q102359648,Kristi Lovett,https://en.wikipedia.org/wiki/Kristi_Lovett,female,,pansexuality,,,
Q541579,Jorik Hendrickx,https://en.wikipedia.org/wiki/Jorik_Hendrickx,male,,gay,,,
Q20974010,Erica Lindbeck,https://en.wikipedia.org/wiki/Erica_Lindbeck,female,,bisexuality,,,
Q100388963,Charity Bangs,https://en.wikipedia.org/wiki/Charity_Bangs,female,,bisexuality,,,
Q16275118,Bianca Sierra,https://en.wikipedia.org/wiki/Bianca_Sierra,female,,lesbianism,,,
Q21623286,Benjamin Thomas Watt,https://en.wikipedia.org/wiki/Benjamin_Thomas_Watt,male,,gay,,,
Q23760778,Andie Case,https://en.wikipedia.org/wiki/Andie_Case,female,,bisexuality,,,
Q25433528,Júlia Vasconcelos,https://en.wikipedia.org/wiki/Júlia_Vasconcelos,female,,homosexuality,,,
Q30089252,Hanna van Vliet,https://en.wikipedia.org/wiki/Hanna_van_Vliet,female,,lesbianism,,,
Q2681643,Nicolas Caeyers,https://en.wikipedia.org/wiki/Nicolas_Caeyers,male,,homosexuality,,,
Q6700555,Luis Fenero,https://en.wikipedia.org/wiki/Luis_Fenero,male,,homosexuality,,,
Q15576453,Mia Malkova,https://en.wikipedia.org/wiki/Mia_Malkova,female,,bisexuality,,,
Q27464947,Ruby Tandoh,https://en.wikipedia.org/wiki/Ruby_Tandoh,female,,bisexuality,,,
Q63401663,Jeremy Pope,https://en.wikipedia.org/wiki/Jeremy_Pope,male,,bisexuality,,,
Q17153342,Kaytranada,https://en.wikipedia.org/wiki/Kaytranada,male,,gay,,,
Q67955236,Mary Moody,https://en.wikipedia.org/wiki/Mary_Moody,female,,bisexuality,,,
Q68057157,Mawaan Rizwan,https://en.wikipedia.org/wiki/Mawaan_Rizwan,male,,homosexuality,,,
Q60709223,hbomberguy,https://en.wikipedia.org/wiki/hbomberguy,male,,bisexuality,,,
Q70437467,Aloïse Sauvage,https://en.wikipedia.org/wiki/Aloïse_Sauvage,female,,lesbianism,,,
Q79191890,Lauren Patten,https://en.wikipedia.org/wiki/Lauren_Patten,female,,bisexuality,,,
Q16011483,Édouard Louis,https://en.wikipedia.org/wiki/Édouard_Louis,male,,homosexuality,,,
Q7169410,Pernille Harder,https://en.wikipedia.org/wiki/Pernille_Harder,female,,lesbianism,,,
Q17036829,Sebastià Portell Clar,https://en.wikipedia.org/wiki/Sebastià_Portell_Clar,male,,homosexuality,,,
Q2110752,Mélanie Henique,https://en.wikipedia.org/wiki/Mélanie_Henique,female,,homosexuality,,,
Q55834823,Félix Maritaud,https://en.wikipedia.org/wiki/Félix_Maritaud,male,,homosexuality,,,
Q9168509,Belle Brockhoff,https://en.wikipedia.org/wiki/Belle_Brockhoff,female,,lesbianism,,,
Q19841091,Li Ying,https://en.wikipedia.org/wiki/Li_Ying,female,,homosexuality,,,
Q61313174,James Scully,https://en.wikipedia.org/wiki/James_Scully,male,,gay,,,
Q63883179,Q63883179,https://en.wikipedia.org/wiki/Q63883179,male,,gay,,,
Q66309731,Raveena Aurora,https://en.wikipedia.org/wiki/Raveena_Aurora,female,,bisexuality,,,
Q67019082,Jarry Lee,https://en.wikipedia.org/wiki/Jarry_Lee,female,,bisexuality,,,
Q67599625,Curdin Orlik,https://en.wikipedia.org/wiki/Curdin_Orlik,male,,homosexuality,,,
Q106408583,iilluminaughtii,https://en.wikipedia.org/wiki/iilluminaughtii,female,,bisexuality,,,
Q3073053,Letitia de Jong,https://en.wikipedia.org/wiki/Letitia_de_Jong,female,,non-heterosexuality,,,
Q24053769,McKenzie Berryhill,https://en.wikipedia.org/wiki/McKenzie_Berryhill,female,,lesbianism,,,
Q83655047,Cole Doman,https://en.wikipedia.org/wiki/Cole_Doman,male,,homosexuality,,,
Q21622180,Carl Nassib,https://en.wikipedia.org/wiki/Carl_Nassib,male,,homosexuality,,,
Q23696660,Andy Brennan,https://en.wikipedia.org/wiki/Andy_Brennan,male,,homosexuality,,,
Q51168906,Jens Van Goethem,https://en.wikipedia.org/wiki/Jens_Van_Goethem,male,,homosexuality,,,
Q19864989,Victoria Monét,https://en.wikipedia.org/wiki/Victoria_Monét,female,,bisexuality,,,
Q42150367,Eddy de Pretto,https://en.wikipedia.org/wiki/Eddy_de_Pretto,male,,homosexuality,,,
Q19873202,Stefania Ferrario,https://en.wikipedia.org/wiki/Stefania_Ferrario,female,,bisexuality,,,
Q43089385,Hansol,https://en.wikipedia.org/wiki/Hansol,male,,asexuality,,,
Q99196693,Kayla Braxton,https://en.wikipedia.org/wiki/Kayla_Braxton,female,,bisexuality,,,
Q102657295,Sweet Amira,https://en.wikipedia.org/wiki/Sweet_Amira,female,,bisexuality,,,
Q539526,Luksika Kumkhum,https://en.wikipedia.org/wiki/Luksika_Kumkhum,female,,homosexuality,,,
Q20807020,Erica Bougard,https://en.wikipedia.org/wiki/Erica_Bougard,female,,non-heterosexuality,,,
Q55973808,Darren Grimes,https://en.wikipedia.org/wiki/Darren_Grimes,male,,gay,,,
Q229263,Alyson Stoner,https://en.wikipedia.org/wiki/Alyson_Stoner,female,,pansexuality,,,
Q724093,Lucas Cruikshank,https://en.wikipedia.org/wiki/Lucas_Cruikshank,male,,gay,,,
Q16211498,Kawennáhere Devery Jacobs,https://en.wikipedia.org/wiki/Kawennáhere_Devery_Jacobs,female,,lesbianism,,,
Q919634,Sam Kerr,https://en.wikipedia.org/wiki/Sam_Kerr,female,,lesbianism,,,
Q16236455,Ben Platt,https://en.wikipedia.org/wiki/Ben_Platt,male,,homosexuality,,,
Q17296474,Magdalena Eriksson,https://en.wikipedia.org/wiki/Magdalena_Eriksson,female,,lesbianism,,,
Q5696237,Anna Castillo,https://en.wikipedia.org/wiki/Anna_Castillo,female,,homosexuality,,,
Q16226604,Sarah Moore,https://en.wikipedia.org/wiki/Sarah_Moore,female,,lesbianism,,,
Q29168300,Brandon Flynn,https://en.wikipedia.org/wiki/Brandon_Flynn,male,,homosexuality,,,
Q47452382,Julian Venonsky,https://en.wikipedia.org/wiki/Julian_Venonsky,male,,homosexuality,,,
Q56162433,Marco Lehmann,https://en.wikipedia.org/wiki/Marco_Lehmann,male,,gay,,,
Q28109988,Jeangu Macrooy,https://en.wikipedia.org/wiki/Jeangu_Macrooy,male,,homosexuality,,,
Q55774425,Fernanda Pinilla,https://en.wikipedia.org/wiki/Fernanda_Pinilla,female,,lesbianism,,,
Q62959277,Ronen Rubinstein,https://en.wikipedia.org/wiki/Ronen_Rubinstein,male,,bisexuality,,,
Q4132067,Kiersey Clemons,https://en.wikipedia.org/wiki/Kiersey_Clemons,female,,non-heterosexuality,,,
Q6673296,Daniel Moreshet,https://en.wikipedia.org/wiki/Daniel_Moreshet,male,,homosexuality,,,
Q20128125,Luke Strong,https://en.wikipedia.org/wiki/Luke_Strong,male,,bisexuality,,,
Q59268413,Dalton Harris,https://en.wikipedia.org/wiki/Dalton_Harris,male,,pansexuality,,,
Q23772371,Elijah Daniel,https://en.wikipedia.org/wiki/Elijah_Daniel,male,,gay,,,
Q26250587,Carlos Peralta,https://en.wikipedia.org/wiki/Carlos_Peralta,male,,homosexuality,,,
Q46382238,Lyle Muns,https://en.wikipedia.org/wiki/Lyle_Muns,male,,homosexuality,,,
Q51763850,Karlee Grey,https://en.wikipedia.org/wiki/Karlee_Grey,female,,bisexuality,,,
Q55510399,Connie Glynn,https://en.wikipedia.org/wiki/Connie_Glynn,female,,bisexuality,,,
Q62056871,Antoine Charbonneau-Demers,https://en.wikipedia.org/wiki/Antoine_Charbonneau-Demers,male,,gay,,,
Q63435018,Chris Pueyo,https://en.wikipedia.org/wiki/Chris_Pueyo,male,,gay,,,
Q105750191,Carline van Breugel,https://en.wikipedia.org/wiki/Carline_van_Breugel,female,,bisexuality,,,
Q22056369,Lenty Frans,https://en.wikipedia.org/wiki/Lenty_Frans,female,,non-heterosexuality,,,
Q60540556,Kevin Fret,https://en.wikipedia.org/wiki/Kevin_Fret,male,,homosexuality,,,
Q1976217,Alison Van Uytvanck,https://en.wikipedia.org/wiki/Alison_Van_Uytvanck,female,,homosexuality,,,
Q24042644,Guillermo Rodríguez Godínez,https://en.wikipedia.org/wiki/Guillermo_Rodríguez_Godínez,male,,bisexuality,,,
Q25935602,Sara Luvv,https://en.wikipedia.org/wiki/Sara_Luvv,female,,lesbianism,,,
Q548188,Joey Pollari,https://en.wikipedia.org/wiki/Joey_Pollari,male,,homosexuality,,,
Q17601283,Elena Linari,https://en.wikipedia.org/wiki/Elena_Linari,female,,lesbianism,,,
Q60339195,Harry Derbidge,https://en.wikipedia.org/wiki/Harry_Derbidge,male,,gay,,,
Q60758679,Duncan Laurence,https://en.wikipedia.org/wiki/Duncan_Laurence,male,,bisexuality,,,
Q104531953,Tanerelle Stephens,https://en.wikipedia.org/wiki/Tanerelle_Stephens,female,,bisexuality,,,
Q313885,Tom Daley,https://en.wikipedia.org/wiki/Tom_Daley,male,,homosexuality,,,
Q23907342,Elettra Lamborghini,https://en.wikipedia.org/wiki/Elettra_Lamborghini,female,,bisexuality,,,
Q1126413,Connor Jessup,https://en.wikipedia.org/wiki/Connor_Jessup,male,,homosexuality,,,
Q1706284,Robert Páez,https://en.wikipedia.org/wiki/Robert_Páez,male,,homosexuality,,,
Q27663432,Alex Kazemi,https://en.wikipedia.org/wiki/Alex_Kazemi,male,,demisexuality,,,
Q97926277,Rafael Silva,https://en.wikipedia.org/wiki/Rafael_Silva,male,,homosexuality,,,
Q24572493,Eva Gutowski,https://en.wikipedia.org/wiki/Eva_Gutowski,female,,bisexuality,,,
Q52274823,Jaboukie Young-White,https://en.wikipedia.org/wiki/Jaboukie_Young-White,male,,homosexuality,,,
Q55962284,Zach Sullivan,https://en.wikipedia.org/wiki/Zach_Sullivan,male,,bisexuality,,,
Q70066019,Haylie McCleney,https://en.wikipedia.org/wiki/Haylie_McCleney,female,,lesbianism,,,
Q18943660,Felix Jaehn,https://en.wikipedia.org/wiki/Felix_Jaehn,male,,bisexuality,,,
Q24883319,Phoebe Bridgers,https://en.wikipedia.org/wiki/Phoebe_Bridgers,female,,bisexuality,,,
Q30689115,Naomi Wu,https://en.wikipedia.org/wiki/Naomi_Wu,female,,lesbianism,,,
Q6505720,Layton Williams,https://en.wikipedia.org/wiki/Layton_Williams,male,,gay,,,
Q19863151,Mhairi Black,https://en.wikipedia.org/wiki/Mhairi_Black,female,,homosexuality,,,
Q20090282,Noelia Bermúdez,https://en.wikipedia.org/wiki/Noelia_Bermúdez,female,,homosexuality,,,
Q24052490,Sonya Deville,https://en.wikipedia.org/wiki/Sonya_Deville,female,,homosexuality,,,
Q20250429,Marcel Moore,https://en.wikipedia.org/wiki/Marcel_Moore,male,,lesbianism,,,
Q26209339,Alice Oseman,https://en.wikipedia.org/wiki/Alice_Oseman,female,,asexuality,,,
Q56728410,Nikki Hiltz,https://en.wikipedia.org/wiki/Nikki_Hiltz,female,,lesbianism,,,
Q5616031,Guillaume Cizeron,https://en.wikipedia.org/wiki/Guillaume_Cizeron,male,,homosexuality,,,
Q6716905,MNEK,https://en.wikipedia.org/wiki/MNEK,male,,homosexuality,,,
Q15767517,Collin Martin,https://en.wikipedia.org/wiki/Collin_Martin,male,,homosexuality,,,
Q28648730,Tegan Nox,https://en.wikipedia.org/wiki/Tegan_Nox,female,,bisexuality,,,
Q105193002,AustinShow,https://en.wikipedia.org/wiki/AustinShow,male,,homosexuality,,,
Q6162127,Jason Brown,https://en.wikipedia.org/wiki/Jason_Brown,male,,gay,,,
Q16226248,Chloe Logarzo,https://en.wikipedia.org/wiki/Chloe_Logarzo,female,,lesbianism,,,
Q23950226,Nik Dodani,https://en.wikipedia.org/wiki/Nik_Dodani,male,,homosexuality,,,
Q26944349,Jesús Tomillero Benavente,https://en.wikipedia.org/wiki/Jesús_Tomillero_Benavente,male,,homosexuality,,,
Q62453256,Shiho Shimoyamada,https://en.wikipedia.org/wiki/Shiho_Shimoyamada,female,,homosexuality,,,
Q75732869,Keah Brown,https://en.wikipedia.org/wiki/Keah_Brown,female,,bisexuality,,,
Q98582030,Fatima Daas,https://en.wikipedia.org/wiki/Fatima_Daas,female,,lesbianism,,,
Q106497467,Dom Campistron,https://en.wikipedia.org/wiki/Dom_Campistron,female,,lesbianism,,,
Q15556718,Orla Gartland,https://en.wikipedia.org/wiki/Orla_Gartland,female,,bisexuality,,,
Q21016836,Janne Puhakka,https://en.wikipedia.org/wiki/Janne_Puhakka,male,,homosexuality,,,
Q18711804,Viktor Frisk,https://en.wikipedia.org/wiki/Viktor_Frisk,male,,bisexuality,,,
Q28004050,Dodie,https://en.wikipedia.org/wiki/Dodie,female,,bisexuality,,,
Q54152857,Uma Jolie,https://en.wikipedia.org/wiki/Uma_Jolie,female,,bisexuality,,,
Q71706491,Yannick Shetty,https://en.wikipedia.org/wiki/Yannick_Shetty,male,,homosexuality,,,
Q21155065,Jillian Janson,https://en.wikipedia.org/wiki/Jillian_Janson,female,,bisexuality,,,
Q27967785,Lucy Dacus,https://en.wikipedia.org/wiki/Lucy_Dacus,female,,non-heterosexuality,,,
Q1362028,Troye Sivan,https://en.wikipedia.org/wiki/Troye_Sivan,male,,homosexuality,,,
Q26132186,Andrea Russett,https://en.wikipedia.org/wiki/Andrea_Russett,female,,bisexuality,,,
Q26838555,María Pilar León Cebrián,https://en.wikipedia.org/wiki/María_Pilar_León_Cebrián,female,,lesbianism,,,
Q106505200,Laura Brouwers,https://en.wikipedia.org/wiki/Laura_Brouwers,female,,bisexuality,,,
Q19872884,Avery Wilson,https://en.wikipedia.org/wiki/Avery_Wilson,male,,bisexuality,,,
Q29526438,Katarzyna Zillmann,https://en.wikipedia.org/wiki/Katarzyna_Zillmann,female,,lesbianism,,,
Q22058479,Justice Smith,https://en.wikipedia.org/wiki/Justice_Smith,male,,non-heterosexuality,,,
Q23761688,Douglas Souza,https://en.wikipedia.org/wiki/Douglas_Souza,male,,homosexuality,,,
Q27990320,Amit Rahav,https://en.wikipedia.org/wiki/Amit_Rahav,male,,gay,,,
Q28733185,Chloe Ferry,https://en.wikipedia.org/wiki/Chloe_Ferry,female,,bisexuality,,,
Q48869270,Iselin Solheim,https://en.wikipedia.org/wiki/Iselin_Solheim,female,,homosexuality,,,
Q83676585,Aaron Rhodes,https://en.wikipedia.org/wiki/Aaron_Rhodes,male,,gay,,,
Q83677006,Austin Rhodes,https://en.wikipedia.org/wiki/Austin_Rhodes,male,,gay,,,
Q7383866,Ryan Beatty,https://en.wikipedia.org/wiki/Ryan_Beatty,male,,homosexuality,,,
Q24174945,Sasha Lane,https://en.wikipedia.org/wiki/Sasha_Lane,female,,bisexuality,,,
Q91482750,Honour May,https://en.wikipedia.org/wiki/Honour_May,female,,lesbianism,,,
Q13561648,Ireland Baldwin,https://en.wikipedia.org/wiki/Ireland_Baldwin,female,,lesbianism,,,
Q20680380,Yulimar Rojas,https://en.wikipedia.org/wiki/Yulimar_Rojas,female,,lesbianism,,,
Q27049393,Antonia Tormentas,https://en.wikipedia.org/wiki/Antonia_Tormentas,female,,bisexuality,,,
Q55436349,Agoney Hernández,https://en.wikipedia.org/wiki/Agoney_Hernández,male,,homosexuality,,,
Q22249586,Abella Danger,https://en.wikipedia.org/wiki/Abella_Danger,female,,bisexuality,,,
Q24431057,Piotr Zioła,https://en.wikipedia.org/wiki/Piotr_Zioła,male,,gay,,,
Q65962677,Alfonso La Cruz,https://en.wikipedia.org/wiki/Alfonso_La_Cruz,male,,homosexuality,,,
Q45192617,Angèle,https://en.wikipedia.org/wiki/Angèle,female,,bisexuality,,,
Q20914899,Senni Salminen,https://en.wikipedia.org/wiki/Senni_Salminen,female,,homosexuality,,,
Q21573089,Mavournee Hazel,https://en.wikipedia.org/wiki/Mavournee_Hazel,female,,demisexuality,,,
Q25189268,Taylor Bennett,https://en.wikipedia.org/wiki/Taylor_Bennett,male,,bisexuality,,,
Q26097585,Alma,https://en.wikipedia.org/wiki/Alma,female,,homosexuality,,,
Q66332656,Juan Castano,https://en.wikipedia.org/wiki/Juan_Castano,male,,non-heterosexuality,,,
Q98098702,Hot Bella,https://en.wikipedia.org/wiki/Hot_Bella,female,,bisexuality,,,
Q106706495,Lindolfo Kosmaski,https://en.wikipedia.org/wiki/Lindolfo_Kosmaski,male,,homosexuality,,,
Q15020846,Dutee Chand,https://en.wikipedia.org/wiki/Dutee_Chand,female,,lesbianism,,,
Q60577840,Jack DiFalco,https://en.wikipedia.org/wiki/Jack_DiFalco,male,,homosexuality,,,
Q18628158,Kim Meylemans,https://en.wikipedia.org/wiki/Kim_Meylemans,female,,lesbianism,,,
Q24865563,Karina Manta,https://en.wikipedia.org/wiki/Karina_Manta,female,,bisexuality,,,
Q16302030,Oriana Sabatini,https://en.wikipedia.org/wiki/Oriana_Sabatini,female,,bisexuality,,,
Q25861088,Raven Saunders,https://en.wikipedia.org/wiki/Raven_Saunders,female,,lesbianism,,,
Q18921974,Lauren Jauregui,https://en.wikipedia.org/wiki/Lauren_Jauregui,female,,bisexuality,,,
Q68549608,Yasmin Benoit,https://en.wikipedia.org/wiki/Yasmin_Benoit,female,,asexuality,,,
Q2754626,Vivianne Miedema,https://en.wikipedia.org/wiki/Vivianne_Miedema,female,,lesbianism,,,
Q21004712,Kevin Abstract,https://en.wikipedia.org/wiki/Kevin_Abstract,male,,homosexuality,,,
Q34239743,Israel Mushu,https://en.wikipedia.org/wiki/Israel_Mushu,male,,homosexuality,,,
Q18640342,Låpsley,https://en.wikipedia.org/wiki/Låpsley,female,,bisexuality,,,
Q19956159,Brianna Hildebrand,https://en.wikipedia.org/wiki/Brianna_Hildebrand,female,,non-heterosexuality,,,
Q42397176,Pomme,https://en.wikipedia.org/wiki/Pomme,female,,lesbianism,,,
Q76363111,Nadia Whittome,https://en.wikipedia.org/wiki/Nadia_Whittome,female,,non-heterosexuality,,she/her,
Q27836023,Fernando Holiday,https://en.wikipedia.org/wiki/Fernando_Holiday,male,,homosexuality,,,
Q28132520,Lana Rhoades,https://en.wikipedia.org/wiki/Lana_Rhoades,female,,bisexuality,,,
Q28653501,Lili Reinhart,https://en.wikipedia.org/wiki/Lili_Reinhart,female,,bisexuality,,,
Q34043632,Abrahm DeVine,https://en.wikipedia.org/wiki/Abrahm_DeVine,male,,homosexuality,,,
Q52516479,Hoshi,https://en.wikipedia.org/wiki/Hoshi,female,,lesbianism,,,
Q28804318,Sabrina Frederick,https://en.wikipedia.org/wiki/Sabrina_Frederick,female,,non-heterosexuality,,,
Q29388200,Lil Peep,https://en.wikipedia.org/wiki/Lil_Peep,male,,bisexuality,,,
Q107148313,Temmie Ovwasa,https://en.wikipedia.org/wiki/Temmie_Ovwasa,female,,homosexuality,,they/them,
Q17488953,Lucas Hedges,https://en.wikipedia.org/wiki/Lucas_Hedges,male,,non-heterosexuality,,,
Q100332660,Daya Knight,https://en.wikipedia.org/wiki/Daya_Knight,female,,bisexuality,,,
Q2626989,Jack Andraka,https://en.wikipedia.org/wiki/Jack_Andraka,male,,gay,,,
Q105303128,Havana Rose Liu,https://en.wikipedia.org/wiki/Havana_Rose_Liu,female,,pansexuality,,,
Q105637034,César Vicente,https://en.wikipedia.org/wiki/César_Vicente,male,,non-heterosexuality,,,
Q107579521,Dominic Clarke,https://en.wikipedia.org/wiki/Dominic_Clarke,male,,homosexuality,,,
Q28132519,Gina Valentina,https://en.wikipedia.org/wiki/Gina_Valentina,female,,bisexuality,,,
Q70596976,Violet Myers,https://en.wikipedia.org/wiki/Violet_Myers,female,,bisexuality,,,
Q984401,Jamey Rodemeyer,https://en.wikipedia.org/wiki/Jamey_Rodemeyer,male,,gay,,,
Q26131732,Lucilla Boari,https://en.wikipedia.org/wiki/Lucilla_Boari,female,,lesbianism,,,
Q15991529,Kenneth Weishuhn,https://en.wikipedia.org/wiki/Kenneth_Weishuhn,male,,gay,,,
Q26702634,Shannon Purser,https://en.wikipedia.org/wiki/Shannon_Purser,female,,bisexuality,,,
Q59192251,L Devine,https://en.wikipedia.org/wiki/L_Devine,female,,lesbianism,,,
Q18804,Rebecca Black,https://en.wikipedia.org/wiki/Rebecca_Black,female,,non-heterosexuality,,,
Q106684114,Q106684114,https://en.wikipedia.org/wiki/Q106684114,male,,homosexuality,,,
Q298360,Greyson Chance,https://en.wikipedia.org/wiki/Greyson_Chance,male,,homosexuality,,,
Q23059523,Greet Minnen,https://en.wikipedia.org/wiki/Greet_Minnen,female,,homosexuality,,,
Q23910908,Markus Thormeyer,https://en.wikipedia.org/wiki/Markus_Thormeyer,male,,homosexuality,,,
Q61711980,Maarten Hurkmans,https://en.wikipedia.org/wiki/Maarten_Hurkmans,male,,bisexuality,,,
Q87266424,Kyra Edwards,https://en.wikipedia.org/wiki/Kyra_Edwards,female,,lesbianism,,,
Q208117,Bella Thorne,https://en.wikipedia.org/wiki/Bella_Thorne,female,,pansexuality,,,
Q58299663,Kaylee Bryant,https://en.wikipedia.org/wiki/Kaylee_Bryant,female,,non-heterosexuality,,,
Q27582018,Girli,https://en.wikipedia.org/wiki/Girli,female,,bisexuality,,,
Q22997568,Lottie Moss,https://en.wikipedia.org/wiki/Lottie_Moss,female,,pansexuality,,,
Q106776466,Schaffrillas Productions,https://en.wikipedia.org/wiki/Schaffrillas_Productions,male,,bisexuality,,,
Q106875187,Alex Riley,https://en.wikipedia.org/wiki/Alex_Riley,male,,homosexuality,,,
Q57987712,Omar Ayuso,https://en.wikipedia.org/wiki/Omar_Ayuso,male,,homosexuality,,,
Q7137312,Paris Jackson,https://en.wikipedia.org/wiki/Paris_Jackson,female,,non-heterosexuality,,,
Q34345055,Ella Hunt,https://en.wikipedia.org/wiki/Ella_Hunt,female,,non-heterosexuality,,,
Q86041985,Larry Saperstein,https://en.wikipedia.org/wiki/Larry_Saperstein,male,,bisexuality,,,
Q106936955,Abdulrahman Akkad,https://en.wikipedia.org/wiki/Abdulrahman_Akkad,male,,gay,,,
Q28322148,Alexis G. Zall,https://en.wikipedia.org/wiki/Alexis_G._Zall,female,,lesbianism,,,
